GenderCode,Age,Tenure,Target_Performance,RaceDesc_Black,RaceDesc_Hispanic,RaceDesc_Other,RaceDesc_White,DepartmentType_Executive Office,DepartmentType_IT/IS,DepartmentType_Production       ,DepartmentType_Sales,DepartmentType_Software Engineering,PayZone_Zone B,PayZone_Zone C
1,42,2559,2,0,0,0,1,0,0,1,0,0,0,0
1,75,1631,2,0,0,1,0,0,0,1,0,0,0,0
1,44,1790,2,0,0,0,1,0,0,1,0,0,0,1
1,55,0,2,0,0,1,0,0,0,1,0,0,0,0
1,76,1052,2,0,0,0,1,0,0,1,0,0,0,1
0,46,75,2,0,1,0,0,0,0,1,0,0,0,0
0,69,497,2,0,1,0,0,0,0,1,0,0,1,0
0,50,2123,2,0,0,1,0,0,0,1,0,0,0,1
0,63,1108,2,0,0,1,0,0,0,1,0,0,0,1
1,70,127,2,0,0,0,0,0,0,1,0,0,1,0
1,44,781,2,0,1,0,0,0,0,1,0,0,0,0
0,76,2540,2,1,0,0,0,0,0,1,0,0,0,1
1,81,1501,2,0,1,0,0,0,0,1,0,0,1,0
1,62,1804,2,0,0,0,1,0,0,1,0,0,0,0
1,66,190,2,0,0,0,0,0,0,1,0,0,1,0
1,49,554,2,0,1,0,0,0,0,1,0,0,0,0
1,38,757,2,0,1,0,0,0,0,1,0,0,0,0
1,40,1282,2,1,0,0,0,0,0,1,0,0,0,0
0,37,268,2,1,0,0,0,0,0,1,0,0,0,1
1,50,549,2,1,0,0,0,0,0,1,0,0,0,1
1,36,547,2,0,1,0,0,0,0,1,0,0,0,1
1,43,2225,2,0,0,1,0,0,0,1,0,0,1,0
1,44,1360,2,0,0,1,0,0,0,1,0,0,0,1
0,68,87,2,0,1,0,0,0,0,1,0,0,0,0
0,57,1356,2,1,0,0,0,0,0,1,0,0,0,0
0,74,1520,2,0,0,0,0,0,0,1,0,0,0,0
1,46,2434,2,0,0,0,1,0,0,1,0,0,0,1
1,42,1013,2,1,0,0,0,0,0,1,0,0,0,0
1,59,151,2,0,0,1,0,0,0,1,0,0,0,1
0,31,1721,2,1,0,0,0,0,0,1,0,0,0,0
1,48,1423,2,1,0,0,0,0,0,1,0,0,0,0
1,48,625,2,1,0,0,0,0,0,1,0,0,0,0
1,46,2099,2,0,0,1,0,0,0,1,0,0,0,1
1,46,1543,2,1,0,0,0,0,0,1,0,0,0,0
1,65,2142,2,0,0,0,0,0,0,1,0,0,0,0
1,75,2075,2,0,0,1,0,0,0,1,0,0,0,0
1,39,1069,2,0,0,1,0,0,0,1,0,0,0,0
0,70,1761,2,0,1,0,0,0,0,1,0,0,0,1
1,77,1402,2,1,0,0,0,0,0,1,0,0,1,0
1,46,1096,2,1,0,0,0,0,0,1,0,0,0,1
1,45,1232,2,0,1,0,0,0,0,1,0,0,1,0
1,75,1500,2,1,0,0,0,0,0,1,0,0,0,1
0,65,552,2,1,0,0,0,0,0,1,0,0,0,0
0,66,791,2,0,0,1,0,0,0,1,0,0,1,0
0,29,728,2,0,0,0,1,0,0,1,0,0,0,0
1,84,488,3,0,0,1,0,0,0,1,0,0,1,0
1,43,360,1,0,0,1,0,0,0,1,0,0,0,1
0,43,755,3,1,0,0,0,0,0,1,0,0,1,0
0,38,2256,3,0,0,0,1,0,0,1,0,0,1,0
1,65,2704,1,1,0,0,0,0,0,1,0,0,0,0
1,55,354,1,0,0,0,0,0,0,1,0,0,1,0
1,69,2374,1,0,0,0,1,0,0,1,0,0,0,0
1,42,1219,1,0,0,0,1,0,0,1,0,0,1,0
1,47,248,1,0,0,0,1,0,0,1,0,0,0,1
1,43,312,1,0,0,0,0,0,0,1,0,0,1,0
0,55,2511,1,0,1,0,0,0,0,1,0,0,1,0
1,50,1722,1,0,0,0,0,0,0,1,0,0,1,0
1,67,2492,3,0,0,0,1,0,0,1,0,0,0,0
1,58,379,3,0,0,1,0,0,0,1,0,0,0,0
1,56,1942,3,0,1,0,0,0,0,1,0,0,1,0
1,67,2820,3,0,1,0,0,0,0,1,0,0,1,0
0,28,1739,3,0,0,0,0,0,0,1,0,0,1,0
0,63,1122,1,0,1,0,0,0,0,1,0,0,0,1
1,61,2427,3,0,0,1,0,0,0,1,0,0,0,0
1,84,535,1,1,0,0,0,0,0,1,0,0,0,0
0,79,2345,1,1,0,0,0,0,0,1,0,0,0,1
0,25,21,1,0,0,1,0,0,0,1,0,0,0,1
0,25,1593,0,1,0,0,0,0,0,1,0,0,0,1
1,65,1557,0,0,1,0,0,0,0,1,0,0,1,0
1,29,558,0,0,0,0,1,0,0,1,0,0,0,0
1,58,263,0,0,1,0,0,0,0,1,0,0,1,0
1,44,1624,0,1,0,0,0,0,0,1,0,0,0,0
1,68,1495,0,0,0,1,0,0,0,1,0,0,1,0
1,63,540,0,0,0,0,0,0,0,1,0,0,0,0
0,79,275,3,0,0,1,0,0,0,1,0,0,1,0
1,53,1736,3,1,0,0,0,0,0,1,0,0,0,0
0,69,489,3,0,0,1,0,0,0,1,0,0,0,1
1,38,204,3,0,0,0,0,0,0,1,0,0,0,0
1,43,63,3,0,1,0,0,0,0,1,0,0,0,0
1,25,88,3,0,0,0,0,0,0,1,0,0,1,0
0,74,2153,3,1,0,0,0,0,0,1,0,0,0,0
0,41,1708,3,0,0,1,0,0,0,1,0,0,0,1
1,38,786,3,0,0,1,0,0,0,1,0,0,0,1
1,53,45,3,0,1,0,0,0,0,1,0,0,0,0
1,56,1905,3,0,0,0,0,0,0,1,0,0,0,1
0,45,1161,3,0,0,0,0,0,0,1,0,0,0,0
0,83,220,1,0,0,0,0,0,0,1,0,0,1,0
0,25,419,1,1,0,0,0,0,0,1,0,0,0,0
1,44,2366,3,0,0,0,0,0,0,1,0,0,0,1
1,34,1308,2,0,1,0,0,0,0,1,0,0,1,0
1,29,1715,2,0,0,0,1,0,0,1,0,0,0,1
1,53,195,2,0,1,0,0,0,0,1,0,0,1,0
1,66,39,2,1,0,0,0,0,0,1,0,0,0,1
0,65,1641,2,0,0,0,0,0,0,1,0,0,1,0
0,72,789,2,0,0,1,0,0,0,1,0,0,0,1
1,82,139,2,0,1,0,0,0,0,1,0,0,0,0
0,65,1647,2,0,0,0,0,0,0,1,0,0,0,0
1,24,269,2,0,0,0,1,0,0,1,0,0,1,0
1,60,567,2,1,0,0,0,0,0,1,0,0,1,0
1,60,568,2,1,0,0,0,0,0,1,0,0,0,0
0,25,2560,2,0,0,0,0,0,0,1,0,0,1,0
1,81,430,2,0,0,0,0,0,0,1,0,0,0,0
1,58,208,2,1,0,0,0,0,0,1,0,0,1,0
1,25,2606,2,0,0,1,0,0,0,1,0,0,0,1
0,41,1578,2,0,0,1,0,0,0,1,0,0,1,0
0,41,152,2,0,0,0,1,0,0,1,0,0,0,0
0,28,1503,2,0,0,0,1,0,0,1,0,0,0,1
1,78,1176,2,0,0,0,1,0,0,1,0,0,1,0
1,69,1988,2,0,0,1,0,0,0,1,0,0,1,0
1,57,1498,2,0,0,0,1,0,0,1,0,0,1,0
1,79,2231,2,0,1,0,0,0,0,1,0,0,0,1
1,39,2827,2,0,0,0,0,0,0,1,0,0,0,0
0,50,2274,2,0,0,0,1,0,0,1,0,0,0,0
0,66,1219,2,0,0,1,0,0,0,1,0,0,0,0
1,37,1244,2,0,0,0,1,0,0,1,0,0,0,0
1,74,1148,2,0,1,0,0,0,0,1,0,0,0,0
0,77,1632,2,0,0,0,0,0,0,1,0,0,0,1
1,29,503,2,0,0,0,1,0,0,1,0,0,0,1
1,43,897,2,0,0,0,0,0,0,1,0,0,0,1
1,66,2219,2,0,1,0,0,0,0,1,0,0,1,0
1,66,1190,2,0,0,0,1,0,0,1,0,0,1,0
0,74,741,2,0,0,1,0,0,0,1,0,0,0,0
1,66,358,2,1,0,0,0,0,0,1,0,0,0,1
1,43,1274,2,0,0,0,0,0,0,1,0,0,0,1
1,54,1489,2,0,0,0,0,0,0,1,0,0,1,0
0,78,1897,2,0,1,0,0,0,0,1,0,0,1,0
0,37,1449,2,0,0,0,0,0,0,1,0,0,0,1
1,84,2298,2,0,0,0,1,0,0,1,0,0,1,0
1,64,1656,2,0,0,0,1,0,0,1,0,0,0,0
1,83,2676,2,0,1,0,0,0,0,1,0,0,0,1
1,34,368,2,0,0,0,1,0,0,1,0,0,1,0
1,38,365,2,0,0,0,0,0,0,1,0,0,1,0
0,53,88,2,0,0,0,1,0,0,1,0,0,1,0
1,45,201,2,0,0,1,0,0,0,1,0,0,1,0
1,79,55,2,0,0,0,0,0,0,1,0,0,1,0
0,62,367,2,0,0,1,0,0,0,1,0,0,0,0
1,65,2532,2,1,0,0,0,0,0,1,0,0,1,0
1,35,64,2,1,0,0,0,0,0,1,0,0,1,0
1,35,204,2,0,0,1,0,0,0,1,0,0,0,0
1,77,192,2,0,1,0,0,0,0,1,0,0,1,0
0,31,664,2,0,0,1,0,0,0,1,0,0,0,1
0,68,2105,2,0,0,0,0,0,0,1,0,0,0,0
1,59,30,2,0,0,1,0,0,0,1,0,0,1,0
1,31,13,2,0,1,0,0,0,0,1,0,0,1,0
0,46,69,2,0,0,1,0,0,0,1,0,0,1,0
0,26,2350,2,1,0,0,0,0,0,1,0,0,0,0
0,50,150,2,0,1,0,0,0,0,1,0,0,0,1
1,43,1365,2,0,1,0,0,0,0,1,0,0,0,0
1,38,1012,2,0,0,0,0,0,0,1,0,0,0,0
1,39,1024,2,0,0,0,0,0,0,1,0,0,0,1
1,26,1272,2,0,0,0,1,0,0,1,0,0,1,0
0,48,901,2,0,0,1,0,0,0,0,1,0,0,0
1,36,2614,2,1,0,0,0,0,0,0,1,0,0,1
1,34,467,2,0,0,1,0,0,0,0,1,0,1,0
0,51,2678,2,0,1,0,0,0,0,0,1,0,0,0
1,34,1187,2,0,1,0,0,0,0,0,1,0,1,0
1,69,306,2,0,0,0,0,0,0,0,1,0,0,0
1,69,2233,2,0,0,1,0,0,0,0,1,0,0,0
1,84,2524,2,0,0,0,0,0,0,0,1,0,0,1
1,83,1072,2,0,0,0,0,0,0,0,1,0,0,0
1,84,1916,2,0,1,0,0,0,0,0,1,0,0,0
1,62,1198,2,0,0,1,0,0,0,0,1,0,0,0
1,70,193,2,0,0,0,1,0,0,0,1,0,0,0
1,62,2183,2,0,0,0,0,0,0,0,1,0,0,0
1,49,1353,2,0,0,0,1,0,0,0,1,0,0,0
1,69,2478,2,0,0,1,0,0,0,0,1,0,0,0
1,43,2055,2,0,0,0,1,0,0,0,1,0,0,1
1,62,38,2,1,0,0,0,0,0,0,1,0,1,0
1,76,2347,2,0,1,0,0,0,0,0,1,0,0,0
1,68,0,2,0,0,0,0,0,0,1,0,0,0,1
1,65,277,2,0,0,0,0,0,0,0,1,0,0,0
1,36,2179,2,0,0,1,0,0,0,0,1,0,0,0
1,50,48,2,0,0,0,0,0,0,1,0,0,1,0
1,57,1351,2,0,0,1,0,0,0,1,0,0,0,1
0,28,2032,2,0,0,0,1,0,0,1,0,0,0,0
1,67,1815,2,1,0,0,0,0,0,1,0,0,0,0
1,51,1113,2,0,0,0,0,0,0,1,0,0,0,1
1,35,2496,2,0,0,1,0,0,0,1,0,0,1,0
1,36,27,2,0,0,0,0,0,0,1,0,0,1,0
0,77,2739,2,0,0,0,1,0,0,1,0,0,0,0
1,80,1301,2,1,0,0,0,0,0,1,0,0,0,0
1,75,30,2,0,0,1,0,0,0,1,0,0,0,1
1,54,351,2,0,0,1,0,0,0,1,0,0,1,0
1,57,81,2,0,0,1,0,0,0,1,0,0,1,0
1,76,1531,2,0,0,0,1,0,0,1,0,0,0,0
1,55,2530,2,0,0,1,0,0,0,1,0,0,0,1
1,31,2652,2,0,0,1,0,0,0,1,0,0,0,0
1,70,2437,2,0,0,0,0,0,0,1,0,0,1,0
1,51,142,2,0,0,0,1,0,0,1,0,0,0,0
1,74,0,2,0,0,1,0,0,0,1,0,0,0,1
1,32,1763,2,0,0,1,0,0,0,1,0,0,0,1
0,30,34,2,0,0,0,0,0,0,1,0,0,0,0
1,34,2363,2,1,0,0,0,0,0,1,0,0,1,0
1,57,1846,2,0,0,0,1,0,0,1,0,0,0,0
1,84,2577,2,0,0,1,0,0,0,1,0,0,0,0
1,81,1941,2,0,0,0,1,0,0,1,0,0,0,1
1,73,190,2,0,0,0,1,0,0,1,0,0,1,0
1,49,635,2,0,0,1,0,0,0,1,0,0,1,0
1,54,183,2,0,0,0,0,0,0,1,0,0,1,0
1,35,1636,2,0,1,0,0,0,0,1,0,0,0,1
0,32,829,2,1,0,0,0,0,0,1,0,0,0,0
1,45,2728,2,0,1,0,0,0,0,1,0,0,0,1
1,69,952,2,0,0,0,0,0,0,1,0,0,0,1
1,78,2140,2,1,0,0,0,0,0,1,0,0,1,0
1,62,16,2,0,0,0,1,0,0,1,0,0,1,0
1,77,1358,2,1,0,0,0,0,0,1,0,0,0,1
1,58,2733,2,0,0,0,1,0,0,1,0,0,0,1
1,36,269,2,1,0,0,0,0,0,1,0,0,0,0
1,25,2260,2,0,0,1,0,0,0,1,0,0,0,0
1,78,732,2,1,0,0,0,0,0,1,0,0,0,1
1,77,1478,2,0,0,1,0,0,0,1,0,0,1,0
1,76,680,2,0,0,0,1,0,0,1,0,0,0,0
1,53,119,2,0,1,0,0,0,0,1,0,0,0,0
1,37,125,2,0,0,1,0,0,0,1,0,0,0,0
1,47,1234,2,0,0,1,0,0,0,1,0,0,0,0
1,33,28,2,0,0,0,1,0,0,1,0,0,0,0
1,35,225,2,0,0,0,0,0,0,1,0,0,1,0
1,27,1502,2,1,0,0,0,0,0,1,0,0,0,1
1,82,391,2,0,0,1,0,0,0,1,0,0,0,0
1,62,122,2,1,0,0,0,0,0,1,0,0,0,0
1,48,1185,2,0,0,0,1,0,0,1,0,0,1,0
1,35,1743,2,0,0,0,1,0,0,1,0,0,1,0
1,40,959,2,0,0,1,0,0,0,1,0,0,1,0
1,25,1835,2,0,0,1,0,0,0,1,0,0,1,0
1,79,1426,2,0,0,0,0,0,0,1,0,0,1,0
0,52,1688,2,0,0,1,0,0,0,1,0,0,0,1
1,47,1966,2,1,0,0,0,0,0,1,0,0,0,1
1,84,182,2,0,0,0,0,0,0,1,0,0,0,0
1,28,1629,2,0,0,0,1,0,0,1,0,0,0,1
1,77,140,2,0,1,0,0,0,0,1,0,0,1,0
1,31,9,2,0,0,0,0,0,0,1,0,0,1,0
1,41,964,2,0,0,0,1,0,0,1,0,0,1,0
1,74,629,2,1,0,0,0,0,0,1,0,0,0,0
1,41,1513,2,0,0,0,0,0,0,1,0,0,1,0
1,34,1067,2,0,0,0,1,0,0,1,0,0,1,0
1,67,1852,2,0,0,0,1,0,0,1,0,0,0,1
1,55,2345,2,1,0,0,0,0,0,1,0,0,1,0
1,40,435,2,0,0,0,0,0,0,1,0,0,0,1
1,49,1500,2,0,0,0,1,0,0,1,0,0,0,1
1,80,454,2,1,0,0,0,0,0,1,0,0,0,0
1,70,1252,2,0,0,0,0,0,0,1,0,0,0,0
1,84,2537,2,0,0,0,1,0,0,1,0,0,1,0
1,63,84,2,0,1,0,0,0,0,1,0,0,0,1
1,35,251,2,0,0,0,0,0,0,1,0,0,0,1
1,51,744,2,0,0,0,0,0,0,1,0,0,0,1
1,56,28,2,0,1,0,0,0,0,1,0,0,0,0
1,51,2539,2,1,0,0,0,0,0,1,0,0,0,0
1,45,45,2,0,1,0,0,0,0,1,0,0,0,1
1,82,2429,2,1,0,0,0,0,0,1,0,0,0,1
1,43,17,2,0,0,0,0,0,0,1,0,0,1,0
0,48,410,2,0,0,0,0,0,0,1,0,0,0,1
0,29,253,2,0,0,0,0,0,0,1,0,0,0,1
1,35,1453,2,0,0,0,1,0,0,1,0,0,0,0
1,79,707,2,0,0,0,0,0,0,1,0,0,0,1
1,25,535,2,0,0,0,0,0,0,1,0,0,0,1
1,84,1408,2,0,0,0,0,0,0,1,0,0,0,0
1,80,490,2,0,0,0,1,0,0,1,0,0,0,1
1,25,2801,2,1,0,0,0,0,0,1,0,0,0,0
1,68,1473,2,0,0,0,1,0,0,1,0,0,1,0
1,76,568,2,0,0,1,0,0,0,1,0,0,1,0
1,29,1329,2,1,0,0,0,0,0,1,0,0,0,1
1,34,2353,2,0,0,0,1,0,0,1,0,0,0,1
1,58,2237,2,0,0,0,1,0,0,1,0,0,0,1
1,34,1328,2,1,0,0,0,0,0,1,0,0,0,1
1,49,1686,2,0,0,1,0,0,0,1,0,0,0,0
1,77,2173,2,0,0,0,0,0,0,1,0,0,0,1
1,59,1238,2,0,0,0,1,0,0,1,0,0,0,0
1,31,1547,2,0,0,0,0,0,0,1,0,0,1,0
1,84,2036,2,0,0,0,0,0,0,1,0,0,0,0
1,73,339,2,0,0,0,1,0,0,1,0,0,0,1
1,27,1528,2,1,0,0,0,0,0,1,0,0,0,1
1,70,886,2,0,1,0,0,0,0,1,0,0,1,0
1,37,1680,2,0,0,0,1,0,0,1,0,0,1,0
1,32,1086,2,1,0,0,0,0,0,1,0,0,0,1
1,36,1986,2,0,0,0,1,0,0,1,0,0,0,0
1,68,680,2,0,0,0,1,0,0,1,0,0,0,0
0,61,1845,2,0,1,0,0,0,0,1,0,0,0,1
0,42,47,2,0,0,0,1,0,0,1,0,0,0,0
1,38,8,2,0,0,0,1,0,0,1,0,0,0,1
1,83,1194,2,0,0,0,0,0,0,1,0,0,0,1
1,79,2700,2,0,0,1,0,0,0,1,0,0,0,0
1,75,2748,2,0,1,0,0,0,0,1,0,0,0,1
1,82,1810,2,0,1,0,0,0,0,1,0,0,1,0
1,62,120,2,0,0,0,1,0,0,1,0,0,0,1
1,54,2185,2,0,0,1,0,0,0,1,0,0,0,1
1,36,0,2,0,0,0,0,0,0,1,0,0,0,0
1,76,1473,2,0,0,0,1,0,0,1,0,0,0,1
1,63,1794,2,0,0,0,1,0,0,1,0,0,0,1
1,34,1405,2,0,0,1,0,0,0,1,0,0,0,1
1,57,1402,2,0,0,0,1,0,0,1,0,0,0,0
1,49,1216,2,0,0,0,1,0,0,1,0,0,0,0
1,45,1031,2,0,0,0,1,0,0,1,0,0,0,0
1,69,156,2,0,1,0,0,0,0,1,0,0,1,0
1,58,2450,2,0,1,0,0,0,0,1,0,0,1,0
1,49,2743,2,0,0,1,0,0,0,1,0,0,0,0
1,82,391,2,1,0,0,0,0,0,1,0,0,0,0
1,82,87,2,0,0,0,0,0,0,1,0,0,0,0
1,39,384,2,0,0,0,1,0,0,1,0,0,1,0
1,69,1415,2,0,0,0,1,0,0,1,0,0,1,0
1,65,152,2,0,0,1,0,0,0,1,0,0,1,0
1,37,2186,2,0,0,0,0,0,0,1,0,0,0,0
0,65,1902,2,1,0,0,0,0,0,1,0,0,0,1
1,44,2213,2,0,1,0,0,0,0,1,0,0,0,1
1,55,1861,2,0,1,0,0,0,0,1,0,0,1,0
1,26,982,2,0,0,0,0,0,0,1,0,0,0,1
1,47,165,2,0,0,0,0,0,0,1,0,0,0,0
1,66,216,2,1,0,0,0,0,0,1,0,0,0,0
1,65,2481,2,0,0,0,1,0,0,1,0,0,1,0
1,59,553,2,0,0,0,1,0,0,1,0,0,0,1
1,83,1208,2,0,0,0,0,0,0,1,0,0,1,0
1,27,1256,2,1,0,0,0,0,0,1,0,0,0,1
1,38,2364,2,0,0,0,0,0,0,1,0,0,0,1
1,78,715,2,0,1,0,0,0,0,1,0,0,0,0
1,62,814,2,1,0,0,0,0,0,1,0,0,0,1
1,28,2,2,0,0,1,0,0,0,1,0,0,0,0
1,40,1021,2,1,0,0,0,0,0,1,0,0,0,1
1,62,124,0,1,0,0,0,0,0,1,0,0,0,1
1,76,2119,0,0,0,1,0,0,0,1,0,0,1,0
1,57,2743,0,0,1,0,0,0,0,1,0,0,1,0
1,81,1329,3,0,0,1,0,0,0,1,0,0,0,0
1,61,136,0,0,1,0,0,0,0,1,0,0,1,0
1,60,1137,3,0,0,0,0,0,0,1,0,0,1,0
1,39,2040,3,0,0,0,0,0,0,1,0,0,0,0
1,76,2058,3,0,1,0,0,0,0,1,0,0,0,0
1,66,2297,1,0,1,0,0,0,0,1,0,0,0,1
0,63,1377,3,0,0,0,1,0,0,1,0,0,0,1
1,82,52,3,0,1,0,0,0,0,1,0,0,1,0
1,47,239,1,0,0,0,1,0,0,1,0,0,0,0
1,37,1896,3,0,0,1,0,0,0,1,0,0,0,1
1,78,1795,3,1,0,0,0,0,0,1,0,0,0,1
1,69,123,1,0,0,0,0,0,0,1,0,0,0,0
1,82,175,3,0,0,1,0,0,0,1,0,0,1,0
1,81,884,3,0,0,0,1,0,0,1,0,0,1,0
1,34,2445,3,0,0,0,1,0,0,1,0,0,0,1
1,48,1486,3,0,0,0,0,0,0,1,0,0,0,0
1,79,1717,1,1,0,0,0,0,0,1,0,0,0,1
1,32,2142,3,0,1,0,0,0,0,1,0,0,1,0
1,25,2288,3,0,0,0,1,0,0,1,0,0,0,1
1,84,2593,3,0,0,0,1,0,0,1,0,0,0,0
1,59,2768,1,0,0,0,0,0,0,1,0,0,0,1
1,27,2083,3,0,0,0,0,0,0,1,0,0,0,0
1,50,521,1,0,0,0,0,0,0,1,0,0,0,1
1,47,1697,3,0,0,0,1,0,0,1,0,0,1,0
1,75,138,3,0,0,0,1,0,0,1,0,0,1,0
1,24,2460,3,0,0,0,1,0,0,1,0,0,1,0
1,56,578,0,1,0,0,0,0,0,1,0,0,0,1
1,72,2480,1,1,0,0,0,0,0,1,0,0,0,0
1,70,1134,1,1,0,0,0,0,0,1,0,0,0,0
0,38,2401,1,0,0,1,0,0,0,1,0,0,1,0
1,53,1238,1,0,0,1,0,0,0,1,0,0,0,1
1,75,644,1,1,0,0,0,0,0,1,0,0,0,1
1,61,1470,1,0,0,1,0,0,0,1,0,0,0,0
1,51,2106,0,1,0,0,0,0,0,1,0,0,0,0
1,24,457,3,0,1,0,0,0,0,1,0,0,1,0
1,71,481,3,0,0,0,0,0,0,1,0,0,0,0
1,34,668,3,0,0,1,0,0,0,1,0,0,0,0
1,64,15,3,1,0,0,0,0,0,1,0,0,1,0
1,59,583,3,0,1,0,0,0,0,1,0,0,0,1
1,58,2190,3,0,0,0,1,0,0,1,0,0,1,0
1,56,1973,3,1,0,0,0,0,0,1,0,0,0,0
1,79,1694,3,0,1,0,0,0,0,1,0,0,0,1
1,61,298,3,0,0,1,0,0,0,1,0,0,0,0
1,32,852,3,0,0,0,0,0,0,1,0,0,0,0
1,28,1348,3,0,1,0,0,0,0,1,0,0,1,0
1,36,2623,3,0,0,1,0,0,0,1,0,0,0,0
1,82,1257,3,0,0,1,0,0,0,1,0,0,0,0
1,44,439,3,0,1,0,0,0,0,1,0,0,1,0
1,77,1739,3,1,0,0,0,0,0,1,0,0,0,0
1,29,786,3,0,0,0,1,0,0,1,0,0,0,0
1,54,67,3,0,0,0,0,0,0,1,0,0,1,0
1,75,888,3,0,1,0,0,0,0,1,0,0,1,0
1,70,2035,3,0,0,0,1,0,0,1,0,0,0,1
1,81,2515,3,0,0,1,0,0,0,1,0,0,0,1
0,50,1467,3,0,0,1,0,0,0,1,0,0,0,0
1,84,1331,3,0,0,1,0,0,0,1,0,0,1,0
1,37,550,3,1,0,0,0,0,0,1,0,0,1,0
1,76,586,3,0,0,0,0,0,0,1,0,0,0,0
1,63,1166,3,0,0,0,1,0,0,1,0,0,1,0
1,42,364,3,0,0,0,1,0,0,1,0,0,0,1
1,37,150,3,0,0,1,0,0,0,1,0,0,0,0
1,74,1811,3,0,0,0,0,0,0,1,0,0,0,1
1,56,1948,3,0,0,0,0,0,0,1,0,0,1,0
1,59,2596,3,0,0,0,1,0,0,1,0,0,1,0
1,75,2044,3,1,0,0,0,0,0,1,0,0,0,1
1,78,407,3,0,0,0,0,0,0,1,0,0,0,1
1,28,2602,3,0,0,0,0,0,0,1,0,0,1,0
1,34,589,3,0,1,0,0,0,0,1,0,0,1,0
1,31,2826,3,1,0,0,0,0,0,1,0,0,1,0
1,30,676,3,1,0,0,0,0,0,1,0,0,0,0
1,75,1191,3,1,0,0,0,0,0,1,0,0,0,1
1,34,291,3,0,1,0,0,0,0,1,0,0,0,0
1,31,775,3,0,0,1,0,0,0,1,0,0,0,1
1,38,55,3,0,0,0,0,0,0,1,0,0,0,0
1,55,1546,3,1,0,0,0,0,0,1,0,0,1,0
1,38,188,3,0,1,0,0,0,0,1,0,0,0,1
1,37,1670,3,0,0,0,0,0,0,1,0,0,1,0
0,74,1958,0,0,0,0,0,0,0,1,0,0,0,0
1,35,1280,0,0,1,0,0,0,0,1,0,0,1,0
1,30,211,0,1,0,0,0,0,0,1,0,0,1,0
1,45,1642,0,0,1,0,0,0,0,1,0,0,0,0
1,34,377,0,1,0,0,0,0,0,1,0,0,0,0
1,34,1877,3,1,0,0,0,0,0,1,0,0,0,0
1,76,2699,3,0,0,0,1,0,0,1,0,0,0,1
1,42,572,3,0,0,1,0,0,0,1,0,0,0,1
1,67,642,3,0,0,0,0,0,0,1,0,0,0,0
0,28,20,3,0,1,0,0,0,0,1,0,0,0,0
1,28,2257,3,0,1,0,0,0,0,1,0,0,1,0
1,61,867,3,1,0,0,0,0,0,1,0,0,0,0
1,81,2656,1,0,0,0,1,0,0,1,0,0,1,0
1,41,51,1,0,0,0,0,0,0,1,0,0,0,1
1,54,794,1,0,0,0,0,0,0,1,0,0,0,1
1,80,833,1,1,0,0,0,0,0,1,0,0,0,1
0,62,1554,1,0,0,0,1,0,0,1,0,0,0,0
1,34,2473,1,0,0,1,0,0,0,1,0,0,1,0
1,71,35,1,1,0,0,0,0,0,1,0,0,0,1
0,42,51,1,0,0,0,1,0,0,1,0,0,0,0
1,43,1176,1,0,0,0,0,0,0,1,0,0,0,1
1,62,14,3,0,0,0,1,0,0,1,0,0,1,0
1,48,2164,3,0,0,0,1,0,0,1,0,0,0,1
1,72,1385,3,0,0,0,0,0,0,1,0,0,0,0
0,35,2133,3,0,0,1,0,0,0,1,0,0,0,1
1,57,1993,3,0,0,0,0,0,0,1,0,0,0,0
1,40,446,3,0,0,0,0,0,0,1,0,0,0,0
1,41,126,1,0,0,1,0,0,0,1,0,0,1,0
1,82,473,1,1,0,0,0,0,0,1,0,0,1,0
1,84,1287,1,0,0,1,0,0,0,1,0,0,0,0
1,72,1923,1,1,0,0,0,0,0,1,0,0,0,1
1,77,2782,1,0,0,1,0,0,1,0,0,0,1,0
0,25,2211,1,1,0,0,0,0,1,0,0,0,0,1
1,61,518,3,1,0,0,0,0,1,0,0,0,0,1
1,54,2215,3,0,0,0,1,0,1,0,0,0,0,1
1,35,262,3,0,0,0,1,0,1,0,0,0,0,1
1,60,56,3,0,0,0,0,0,1,0,0,0,0,0
1,74,379,3,1,0,0,0,0,1,0,0,0,0,1
1,63,342,3,0,0,0,0,0,1,0,0,0,1,0
1,54,1272,3,0,1,0,0,0,1,0,0,0,1,0
1,30,21,3,0,1,0,0,0,1,0,0,0,0,0
1,58,1338,3,0,0,0,0,0,1,0,0,0,1,0
1,59,223,3,0,1,0,0,0,1,0,0,0,0,1
1,64,1325,3,0,0,0,0,0,1,0,0,0,1,0
1,32,2530,3,0,1,0,0,0,1,0,0,0,0,1
1,27,393,3,0,1,0,0,0,1,0,0,0,0,0
1,84,2130,3,0,0,0,0,0,1,0,0,0,0,1
1,27,2029,3,0,0,0,0,0,1,0,0,0,0,0
0,54,1099,3,1,0,0,0,0,1,0,0,0,0,0
1,65,818,3,0,0,0,1,0,1,0,0,0,0,0
1,30,1589,1,1,0,0,0,0,1,0,0,0,1,0
1,83,1401,0,0,0,0,1,0,1,0,0,0,1,0
1,48,1223,0,0,0,0,0,0,1,0,0,0,0,0
1,53,2717,2,0,1,0,0,0,1,0,0,0,0,0
1,36,1955,2,0,0,1,0,0,1,0,0,0,0,0
0,83,1235,2,0,1,0,0,0,1,0,0,0,0,0
1,49,2411,2,0,0,0,0,0,1,0,0,0,1,0
